ID,Lat,Lon,Name
017113,-31.0086,138.2294,PARACHILNA (NILPENA)             
017115,-29.1266,140.9018,CAMERON CORNER (LINDON)            
017119,-30.8406,138.3224,BELTANA ROADHOUSE             
017123,-28.0997,140.1956,MOOMBA AIRPORT             
017125,-27.5347,140.4736,INNAMINCKA (BOOKABOURDIE)             
017126,-29.6587,138.0684,MARREE AERO             
017127,-28.4809,135.9211,NILPINNA              
017129,-29.9564,138.3411,MARREE (WILPOORINNA STATION)            
017130,-29.7138,137.9017,MARREE (CALLANNA)             
017131,-29.9062,139.7345,GAMMON RANGES (MOOLAWATANA)            
017132,-28.7191,138.6342,MARREE (ETADUNNA)             
017136,-30.6024,138.6888,LEIGH CREEK (MAYNARDS WELL)           
017137,-30.6245,138.5271,LEIGH CREEK (NORTH MOOLOOLOO)           
017138,-30.6881,138.5665,LEIGH CREEK (PFITZNERS WELL)           
017139,-30.2883,138.3525,LYNDHURST              
018001,-33.9118,136.5697,ARNO BAY             
018002,-31.8310,132.6262,PENONG (PENALUMBA)             
018005,-34.0586,135.5038,YEELANA (BRIMPTON LAKE)            
018006,-33.1218,137.2278,WHYALLA (BROADVIEW STATION)            
018007,-34.1003,135.8415,YEELANA (BROOKER)             
018012,-32.1297,133.6976,CEDUNA AMO             
018014,-33.7011,136.4937,CLEVE              
018017,-34.6266,135.6992,PORT LINCOLN (BIG SWAMP)           
018019,-34.3856,135.4698,COULTA              
018022,-33.6772,136.9116,COWELL              
018023,-34.2644,135.7266,CUMMINS              
018024,-33.4678,136.2113,DARKE PEAK             
018030,-31.9900,132.4372,FOWLERS BAY             
018031,-32.8681,137.0030,IRON KNOB (GILLES DOWNS)           
018033,-31.9674,133.7658,CEDUNA (GOODE)             
018034,-32.7324,137.1505,IRON KNOB             
018036,-32.7357,134.9709,KARCULTABY              
018037,-33.1861,136.5590,KIMBA (CURTINYE)             
018040,-33.1416,136.4126,KIMBA              
018043,-34.4139,135.8224,KOPPIO              
018044,-33.1337,135.5521,KYANCUTTA              
018045,-33.9534,135.2682,SHERINGA (LAKE HAMILTON)            
018046,-33.5676,135.7561,LOCK              
018047,-32.0723,133.9401,CEDUNA (MALTEE)             
018049,-34.1196,136.1607,BUTLER TANKS (NORTH PARNDA)           
018053,-32.8542,135.1542,MINNIPA              
018054,-33.0314,134.7015,PORT KENNY (MOUNT COOPER)           
018056,-33.4839,135.1592,MOUNT WEDGE             
018057,-32.9916,135.5482,MOUNT WUDINNA             
018058,-33.2122,137.3623,WHYALLA (MULLAQUANA)             
018060,-31.7782,132.2038,NUNDROO              
018063,-31.9320,133.0056,PENONG              
018068,-32.7229,134.8373,POOCHERA              
018069,-33.6501,134.8880,ELLISTON              
018071,-34.6031,135.8747,NORTH SHIELDS (PORT LINCOLN AERODROME)          
018077,-32.3761,133.9369,SMOKY BAY             
018079,-32.8084,134.1979,STREAKY BAY             
018083,-33.0430,135.4519,WUDINNA AERO             
018084,-33.7857,135.8435,LOCK (CALLAMONDAH)             
018086,-34.3754,136.1025,TUMBY BAY             
018088,-34.1806,136.0490,UNGARRA              
018089,-33.3173,136.2515,WADDIKEE              
018090,-33.2421,135.5978,WARRAMBOO              
018091,-34.2603,136.2106,TUMBY BAY (WARRATTA VALE)           
018092,-34.4990,135.8676,PORT LINCOLN (WHITE FLAT)           
018094,-32.4035,134.5323,WIRRULLA              
018095,-33.0460,135.4601,WUDINNA              
018096,-33.6824,136.6831,CLEVE (PINEVIEW)             
018098,-32.9475,135.2754,YANINEE              
018099,-34.1317,135.7301,YEELANNA              
018101,-33.1720,135.9117,KOONGAWA (RETAWON)             
018104,-34.3494,135.8979,YALLUNDA FLAT (MEETIGILLY)            
018106,-31.4492,130.8976,NULLARBOR              
018107,-34.5911,135.7572,PORT LINCOLN (WOOLGA)            
018110,-30.6143,130.4136,COOK              
018113,-33.9650,136.2472,WHARMINDA              
018114,-30.1591,131.5790,MARALINGA              
018115,-35.3365,136.1174,NEPTUNE ISLAND             
018116,-33.7081,136.5026,CLEVE AERODROME             
018117,-33.1089,137.1733,WHYALLA (MOOLA)             
018118,-32.5073,134.2142,HASLAM              
018120,-33.0539,137.5206,WHYALLA AERO             
018137,-34.8328,135.6985,PORT LINCOLN (WESTMERE)            
018144,-34.5424,135.6997,WANILLA              
018150,-33.1697,134.6917,PORT KENNY             
018164,-33.6993,135.9238,MURDINGA (MUNGALA)             
018165,-33.5733,135.6020,LOCK (TERRAH WINDS)            
018166,-32.2797,134.4730,WIRRULLA (PIMBENA)             
018167,-33.0981,135.3531,WUDINNA (LOOKOUT)             
018170,-33.1396,135.7260,KYANCUTTA (KYANBRAE)             
018171,-34.1361,135.3319,MOUNT HOPE (FAIRVIEW)            
018172,-32.9210,135.9996,BUCKLEBOO (HI-VIEW)             
018173,-33.5684,136.6473,MANGALO              
018174,-33.7234,136.1511,RUDALL (SWAFFPRO)             
018176,-33.3416,136.7518,COWELL (WINTER SPRINGS)            
018177,-33.0750,136.0919,KIMBA (MELALEUCA)             
018182,-31.9661,133.3316,CEDUNA (UWORRA)             
018184,-33.6125,136.3722,CLEVE (NINGANA)             
018186,-32.5534,136.7123,SIAM              
018188,-34.6253,135.4725,COFFIN BAY             
018189,-33.7516,135.1863,ELLISTON (LAMBING STATION)            
018190,-32.9004,136.1858,BUCKLEBOO (KARINYA)             
018192,-34.5993,135.8784,NORTH SHIELDS (PORT LINCOLN AWS)          
018193,-33.0267,136.3171,KIMBA (CORTLINYE)             
018195,-32.8427,135.1515,MINNIPA PIRSA             
018198,-33.4138,136.5989,CLEVE (HEGGATON)             
018199,-31.8832,132.1555,NUNDROO (CHINTULDA WELL)            
018201,-32.5073,137.7169,PORT AUGUSTA AERO            
018203,-34.3438,136.0470,TUMBY BAY (YADNARIE)            
018204,-33.5879,134.8859,ELLISTON (THREE LAKES)            
018205,-34.7352,135.8563,PORT LINCOLN             
018207,-32.1490,133.6416,CEDUNA (THEVENARD NTC AWS)           
018208,-33.2310,135.4095,KYANCUTTA (BILLABOWIE)             
018209,-33.8189,135.4857,OAKDALE              
018211,-32.9392,135.0780,MINNIPA (WISTILLERE)             
018213,-33.7412,135.0804,ELLISTON (OAKLANDS)             
018214,-32.9232,136.4778,KIMBA (BOTENELLA HILLS)            
018217,-34.2524,135.7135,CUMMINS AERO             
018218,-32.1133,133.2045,CEDUNA (NUNONG)             
018219,-32.2548,134.1251,PUNTABIE (EAGLE VIEW)            
018221,-33.0972,137.4870,WHYALLA (MOUNT YOUNG)            
018222,-30.8874,132.2001,OOLDEA (JACINTH-AMBROSIA)             
018223,-31.8673,133.8094,CEDUNA OBSERVATORY             
018224,-32.5013,137.7372,PORT AUGUSTA WEST            
018225,-30.0164,131.8588,MARALINGA (DOBO)             
018226,-33.0237,136.3111,KIMBA (CORTLINYE EVAPORATION)            
018227,-32.6271,137.4281,IRON KNOB (PANDURRA)            
019001,-33.0524,138.4277,APPILA              
019002,-32.2507,137.9776,QUORN (DEPOT FLAT)            
019004,-32.2425,138.7105,BELTON (SHADOW VALE)            
019005,-32.8247,138.6907,ORROROO (BLACK ROCK)            
019006,-32.8810,138.3515,BOOLEROO CENTRE             
019008,-32.4618,138.2004,BRUCE              
019009,-32.4244,138.5304,CARRIETON              
019010,-32.0695,138.4948,CRADOCK              
019012,-32.7053,138.7796,ORROROO (KYLMORN)             
019013,-32.5373,138.5626,EURELIA (AILERUE)             
019014,-32.8037,138.9218,DAWSON (ANDA-VALE)             
019017,-31.9043,138.4388,HAWKER              
019018,-31.8777,138.8372,HAWKER (HOLOWILIENA)             
019024,-32.8274,138.1892,MELROSE              
019025,-32.7654,138.5055,MORCHARD (THE ROCKS)            
019030,-32.4683,138.0159,QUORN (OLIVE GROVE)            
019031,-32.8853,139.0602,OODLA WIRRA             
019032,-32.7335,138.6135,ORROROO              
019034,-32.9737,138.8375,PETERBOROUGH              
019037,-33.0216,138.0002,PORT GERMEIN             
019038,-32.3538,138.0371,QUORN              
019042,-32.8454,138.2116,MELROSE (PARA GUMS)            
019043,-32.9495,138.5174,TARCOWIE              
019046,-31.7750,138.6529,HAWKER (WARCOWIE)             
019047,-32.6923,138.3247,BOOLEROO CENTRE (WILLOWIE)            
019048,-32.6521,138.1003,WILMINGTON              
019050,-31.9883,138.3424,HAWKER (WILSON)             
019052,-33.0338,138.2686,WIRRABARA              
019053,-33.0856,138.2119,WIRRABARA FOREST             
019057,-32.5523,138.8691,ORROROO (YALPARA)             
019061,-32.0545,138.6427,CRADOCK (YEDNALUE)             
019062,-33.0276,138.7560,YONGALA              
019066,-32.5280,137.7900,PORT AUGUSTA POWER STATION           
019070,-31.5286,138.6093,WILPENA POUND             
019071,-32.7244,138.0829,MOUNT REMARKABLE (ALLIGATOR GORGE)           
019078,-32.5172,137.8425,PORT AUGUSTA (STIRLING NORTH)           
019098,-32.2554,138.6377,CARRIETON (GLENROY ESTATE)            
019103,-32.6682,138.1576,WILMINGTON (STONEHAVEN)             
019106,-32.6270,139.1923,OODLA WIRRA (MCCOYS WELL)           
019107,-31.3667,138.7176,WILPENA (ORAPARINNA)             
019108,-32.4961,138.3730,HAMMOND (COONATTO)             
019109,-32.1244,138.4674,CRADOCK (SLATY CREEK)            
019111,-31.4763,139.1134,MARTINS WELL             
019112,-33.0230,138.0698,PORT GERMEIN (GOWAN BRAE)           
019113,-31.4480,138.4531,EDEOWIE              
019114,-32.4295,138.8922,MINBURRA              
019115,-33.0182,138.6153,MANNANARIE              
019116,-32.7722,138.3005,BOOLEROO WHIM (CALLUM BRAE)           
019117,-32.9073,138.5585,TARCOWIE (OAKLANDS)             
019118,-32.9559,138.9445,PETERBOROUGH (AMELIA PARK)            
019119,-32.9392,138.2088,MURRAY TOWN (MURRATANA)            
019120,-32.8451,137.9956,MAMBRAY CREEK (BERNIE'S BLOCK)           
019121,-31.7671,138.9987,MT DAVIDSON (WILLIPPA)            
019122,-32.2058,138.2420,WILLOCHRA PLAIN (GUM GLEN)           
020000,-32.0498,140.1620,BIMBOWRIE              
020001,-31.9695,140.5436,BOOLCOOMATTA              
020002,-32.0760,140.9969,COCKBURN              
020004,-31.6516,139.5491,CURNOMONA (CURNAMONA)             
020005,-31.4783,139.3862,ERUDINA              
020006,-31.2196,139.7763,FROME DOWNS             
020010,-32.0646,139.3820,KOONAMORE              
020012,-32.9571,139.9720,LILYDALE              
020013,-32.4292,139.9887,MANNA HILL             
020016,-31.5542,140.7920,MULYUNGARIE              
020017,-32.4467,140.9233,MUTOOROO              
020020,-32.6416,139.6496,YUNTA (PANARAMITEE)             
020021,-32.7268,139.4002,YUNTA (PARATOO)             
020022,-33.2458,140.0345,STURT VALE             
020024,-32.4727,139.7097,YUNTA (WINNININNIE STATION)            
020025,-33.5009,139.5154,WOOLGANGI              
020028,-33.7622,140.1251,GLUEPOT RESERVE (GLUEPOT)            
020030,-33.3119,140.1856,PINE VALLEY             
020043,-33.1873,139.6209,BRAEMAR              
020048,-32.4932,140.2299,MANNA HILL (WADNAMINGA)            
020049,-31.6382,140.5130,MOOLEULOOLOO              
020050,-32.0620,139.8874,PLUMBAGO              
020051,-32.3284,139.3449,MELTON              
020052,-32.0575,139.6187,MOUNT VICTOR             
020053,-32.1698,140.7959,COCKBURN (TEPCO)             
020054,-33.0809,140.3299,QUONDONG              
020055,-31.7484,140.3426,STRATHEARN              
020058,-32.2988,140.4152,OLARY (WIAWERA)             
020059,-31.6619,140.6289,YARRAMBA              
020061,-32.5218,139.5554,YUNTA (TEETULPA STATION)            
020062,-32.5707,139.5645,YUNTA AIRSTRIP             
021000,-33.7322,138.4922,BRINKWORTH (ANAMA PARK)            
021001,-34.0260,138.6846,AUBURN              
021002,-34.1424,138.4225,BALAKLAVA              
021003,-33.8463,138.4893,BLYTH              
021004,-33.5643,138.7595,BOOBOROWIE              
021007,-33.6903,138.4041,BRINKWORTH              
021009,-33.4660,138.5412,SPALDING (BUNDALEER RESERVOIR)            
021010,-33.7460,138.5625,BRINKWORTH (BUNGAREE)             
021012,-33.8612,138.0114,BUTE              
021013,-33.1854,138.4729,CALTOWIE              
021015,-33.7045,138.2927,SNOWTOWN (CONDOWIE)             
021016,-33.3530,138.2057,CRYSTAL BROOK             
021019,-33.8314,138.7917,FARRELL FLAT             
021020,-33.3590,138.3930,GEORGETOWN              
021021,-33.2703,138.3563,GLADSTONE              
021022,-33.4692,138.4426,GULNARE              
021023,-33.4097,138.8903,HALLETT              
021024,-33.4595,138.7475,HALLETT (LORRAINE)             
021025,-33.8347,138.6532,CLARE (HILL RIVER)            
021027,-33.2036,138.6059,JAMESTOWN              
021029,-33.5867,138.3328,KOOLUNGA              
021031,-33.1851,138.3001,LAURA              
021033,-33.9136,138.7195,MINTARO              
021034,-33.5592,138.9030,MOUNT BRYAN             
021036,-33.5950,138.0852,MUNDOORA              
021041,-33.5616,139.0979,BURRA (POONUNDA)             
021042,-33.6029,137.9348,PORT BROUGHTON             
021044,-34.1848,138.1478,PORT WAKEFIELD             
021045,-33.5407,138.2244,REDHILL              
021047,-33.5001,138.6093,SPALDING              
021050,-33.1505,138.9196,TEROWIE              
021054,-33.9606,138.6446,WATERVALE              
021055,-33.2296,138.8844,WHYTE YARCOWIE             
021057,-33.5707,138.4503,YACKA              
021059,-33.6867,138.6378,HILLTOWN              
021060,-33.2025,138.6024,JAMESTOWN PIRSA             
021062,-33.3041,138.7553,HALLETT (OLD CANOWIE)            
021063,-34.1564,138.1827,PORT WAKEFIELD (PAREORA RNDSUP)           
021067,-33.4115,138.8179,HALLETT (ASHROSE)             
021072,-33.3265,138.3172,HUDDLESTON (WILLOW PONDS)            
021073,-33.9286,138.5450,KYBUNGA (CLOVERLEA)             
021075,-33.7464,138.6058,CLARE (CALCANNIA)             
021076,-33.9309,138.8140,MANOORA (COOINDA)             
021077,-33.6781,138.9371,BURRA COMMUNITY SCHOOL            
021079,-33.1935,138.2088,MOUNT ZION             
021085,-33.3392,138.9241,HALLETT (ULOOLOO)             
021100,-33.6544,138.8264,BURRA (LEIGHTON)             
021101,-33.7021,138.1034,SNOWTOWN (BANYULA)             
021102,-33.3500,138.1020,NUROM (RIVERSIDE FARM)            
021104,-33.9956,138.4544,BALAKLAVA (WANAPPE)             
021106,-33.9530,138.3903,BOWILLIA              
021108,-33.4579,137.9839,PORT BROUGHTON (WANDEARAH)            
021110,-33.7876,137.7068,TICKERA              
021112,-34.1209,138.2851,BOWMANS (PIGELDEE)             
021115,-33.6922,138.1332,MUNDOORA (BARUNGA NORTH)            
021120,-33.2549,138.7867,WHYTE-YARCOWIE (GUM PARK)            
021121,-33.9595,138.9328,APOINGA (WILIVERE)             
021123,-33.9394,138.7166,MINTARO (MARTINDALE)             
021124,-33.1962,138.2197,LAURA (BEETALOO RESERVOIR)            
021127,-33.8828,138.6389,SEVENHILL              
021129,-33.8625,138.6211,CLARE              
021130,-34.1011,138.6317,RHYNIE              
021131,-33.8226,138.5933,CLARE HIGH SCHOOL            
021132,-34.0445,138.1921,NANTAWARRA (PINE GULLY)            
021133,-33.7676,138.2182,SNOWTOWN (RAYVILLE PARK)            
021136,-33.6722,138.9847,BURRA (BILLABONG)             
021137,-34.0033,138.5672,HOYLETON (ROCKLEIGH)             
021138,-33.8870,139.0720,WORLDS END (NARKUNDA)            
021139,-33.2371,137.9971,PORT PIRIE AERODROME AWS           
022000,-34.4228,137.9175,ARDROSSAN              
022002,-34.9152,137.0625,CORNY POINT             
022003,-34.6981,137.7116,CURRAMULKA              
022008,-34.3745,137.6733,MAITLAND              
022009,-34.7708,137.5952,MINLATON              
022010,-34.3318,137.5899,MAITLAND (KILKERRAN)             
022011,-34.0672,137.5925,MOONTA              
022012,-34.0402,137.9004,PASKEVILLE              
022013,-34.4941,137.4845,PORT VICTORIA             
022014,-34.7769,137.8573,PORT VINCENT             
022015,-34.2971,138.0014,PRICE              
022016,-34.5201,137.7733,SANDILANDS              
022017,-34.9122,137.7977,STANSBURY              
022018,-34.9906,137.3995,WAROOKA              
022020,-33.9282,137.6399,WALLAROO              
022021,-34.2782,137.8607,ARDROSSAN (WINULTA)             
022022,-34.1447,138.0146,PORT CLINTON (YARAROO)            
022023,-35.0185,137.5999,YORKETOWN              
022031,-34.7480,137.5276,MINLATON AERO             
022033,-34.4724,137.8850,ARDROSSAN (VITANA)             
022036,-34.7487,137.6303,MINLATON (EVERSLEY)             
022037,-34.3687,137.7968,PETERSVILLE              
022039,-34.2975,137.7126,ARTHURTON (LOWANDALE)             
022044,-34.2390,137.9883,PORT CLINTON (KADDYINNA)            
022046,-35.1121,137.7395,EDITHBURGH              
022048,-34.3166,137.9139,WIGTON FLAT (DOWLINGVILLE)            
022049,-35.2795,136.9392,STENHOUSE BAY             
022050,-33.9703,137.6628,KADINA AWS             
022052,-34.6960,137.5745,SPICER FLAT             
022053,-34.0041,137.5280,MOONTA (WARBURTO POINT)            
022054,-34.5552,137.8581,PINE POINT (AMELIA DOWNS)           
022055,-34.6492,137.7272,CURRAMULKA NORTH RNDSUP            
022056,-34.4020,137.7185,MAITLAND (CARINYA RNDSUP)            
022058,-34.2287,137.6421,WEETULTA              
022800,-35.7829,137.7697,AMERICAN RIVER             
022803,-35.8426,138.1327,CAPE WILLOUGHBY             
022806,-35.9270,137.2918,MURRAYS LAGOON (BAYSIDE)            
022807,-35.6560,137.6377,KINGSCOTE              
022808,-35.8213,137.5297,KINGSCOTE (KARINGA)             
022809,-35.7201,137.9338,PENNESHAW              
